,feature,shap_value,feature_value
223,src2dst_bytes,0.0776626694862695,1.5687008615668871e-06
224,src2dst_bytes,-0.05252375941270925,0.0
225,src2dst_bytes,-0.05252311007366728,0.0
226,src2dst_bytes,0.07682726961801019,1.5785052419516803e-06
227,src2dst_bytes,-0.05252311007366728,0.0
228,src2dst_bytes,0.03545545544240664,9.804380384793047e-10
229,src2dst_bytes,-0.1146789642142253,0.0
230,src2dst_bytes,-0.05252375941270925,0.0
231,src2dst_bytes,0.2572985846145778,1.5785052419516803e-06
232,src2dst_bytes,-0.05252311007366728,0.0
233,src2dst_bytes,-0.05252375941270925,0.0
234,src2dst_bytes,0.2781980275503918,1.5490921007973014e-06
235,src2dst_bytes,-0.05252311007366728,0.0
236,src2dst_bytes,0.07766310221050197,1.6079183831060595e-06
237,src2dst_bytes,-0.05252311007366728,0.0
238,src2dst_bytes,-0.05252311007366728,0.0
239,src2dst_bytes,-0.05252311007366728,0.0
240,src2dst_bytes,0.25729815189034533,1.5883096223364735e-06
241,src2dst_bytes,-0.05252311007366728,0.0
242,src2dst_bytes,-0.05252311007366728,0.0
243,src2dst_bytes,0.2780351112484755,1.5196789596429222e-06
244,src2dst_bytes,-0.05252311007366728,0.0
245,src2dst_bytes,-0.05252311007366728,0.0
246,src2dst_bytes,-0.05252311007366728,0.0
247,src2dst_bytes,-0.05252375941270925,0.0
248,src2dst_bytes,0.2780340628018147,1.1471125050207863e-06
249,src2dst_bytes,0.2780340628018147,1.1471125050207863e-06
250,src2dst_bytes,-0.05252311007366728,0.0
251,src2dst_bytes,0.0776626694862695,1.5981140027212663e-06
252,src2dst_bytes,-0.11467831487518333,0.0
253,src2dst_bytes,0.27819726017761465,1.490265818488543e-06
254,src2dst_bytes,0.2780340628018147,1.1471125050207863e-06
255,src2dst_bytes,-0.05252311007366728,0.0
256,src2dst_bytes,-0.05252375941270925,0.0
257,src2dst_bytes,0.2572985846145778,1.5981140027212663e-06
258,src2dst_bytes,0.07766310221050197,1.5785052419516803e-06
259,src2dst_bytes,0.2780351112484755,1.5196789596429222e-06
260,src2dst_bytes,-0.05252375941270925,0.0
261,src2dst_bytes,-0.05252311007366728,0.0
262,src2dst_bytes,-0.05252311007366728,0.0
263,src2dst_bytes,-0.05252375941270925,0.0
264,src2dst_bytes,0.25729815189034533,1.6079183831060595e-06
265,src2dst_bytes,0.2781980275503918,1.500070198873336e-06
266,src2dst_bytes,-0.05252375941270925,0.0
267,src2dst_bytes,0.2781980275503918,1.4608526773341638e-06
268,src2dst_bytes,-0.05252311007366728,0.0
269,src2dst_bytes,-0.05252311007366728,0.0
270,src2dst_bytes,-0.05252311007366728,0.0
271,src2dst_bytes,-0.05252311007366728,0.0
272,src2dst_bytes,-0.05252375941270925,0.0
273,src2dst_bytes,0.27819726017761465,1.5981140027212663e-06
274,src2dst_bytes,-0.05252311007366728,0.0
